     I  COEFFICIENT            ORDER EXPONENTS
     1  0.4397723731595388       0   0 0  0 0  0
     2  -9.487609335309310       1   0 0  0 0  1
     3   9.320430276174331       2   0 0  0 0  2
     -------------------------------------------
