     I  COEFFICIENT            ORDER EXPONENTS
     1  0.4181180447325121       0   0 0  0 0  0
     2  -.7805867117882919       1   0 0  0 0  1
     3  0.8464820564502931       2   0 0  0 0  2
     -------------------------------------------
