 -0.1224476E-14 0.2440755E-15 0.0000000E+00 0.0000000E+00 0.2317744E-12 000000
   1.490021     0.2657503     0.0000000E+00 0.0000000E+00 0.1844780     100000
  -7.294623    -0.6298894     0.0000000E+00 0.0000000E+00 -1.427746     010000
  0.0000000E+00 0.0000000E+00 -1.862223     0.4023022     0.0000000E+00 001000
  0.0000000E+00 0.0000000E+00 -14.54131      2.604413     0.0000000E+00 000100
  0.7675432E-05 0.2584647E-05 0.0000000E+00 0.0000000E+00 0.9989399     000010
 -0.7816747    -0.2632233     0.0000000E+00 0.0000000E+00  107.9609     000001
  0.7962192E-01 0.4892178E-01 0.0000000E+00 0.0000000E+00 -6.156842     200000
  -3.064690    -0.9582874     0.0000000E+00 0.0000000E+00  51.14851     110000
   11.72796      3.789660     0.0000000E+00 0.0000000E+00 -185.7099     020000
  0.0000000E+00 0.0000000E+00-0.5694297     0.7009140E-01 0.0000000E+00 101000
  0.0000000E+00 0.0000000E+00  3.020165    -0.3326180     0.0000000E+00 011000
  0.8426774E-01 0.4810178E-01 0.0000000E+00 0.0000000E+00 -9.613451     002000
  0.0000000E+00 0.0000000E+00 -2.834625     0.3633110     0.0000000E+00 100100
  0.0000000E+00 0.0000000E+00  14.59070     -1.525494     0.0000000E+00 010100
   1.130042     0.5128242     0.0000000E+00 0.0000000E+00 -107.8426     001100
  0.1303336E-03-0.5767377E-04 0.0000000E+00 0.0000000E+00 0.7790145E-05 100010
  0.1770069E-02 0.6531455E-03 0.0000000E+00 0.0000000E+00 0.2925183E-04 010010
  0.0000000E+00 0.0000000E+00 0.7708227E-03-0.6530544E-04 0.0000000E+00 001010
  -13.27332      5.873561     0.0000000E+00 0.0000000E+00-0.7933571     100001
  -180.2658     -66.51707     0.0000000E+00 0.0000000E+00 -2.979039     010001
  0.0000000E+00 0.0000000E+00 -78.50145      6.650779     0.0000000E+00 001001
   4.126619      1.440523     0.0000000E+00 0.0000000E+00 -356.5926     000200
  0.0000000E+00 0.0000000E+00 0.2343909E-02 0.6172977E-04 0.0000000E+00 000110
  0.2023792E-08 0.1250328E-09 0.0000000E+00 0.0000000E+00-0.8524461E-08 000020
  0.0000000E+00 0.0000000E+00 -238.7063     -6.286629     0.0000000E+00 000101
 -0.4122101E-03-0.2546686E-04 0.0000000E+00 0.0000000E+00 0.1736281E-02 000011
   20.98997      1.296787     0.0000000E+00 0.0000000E+00 -88.41243     000002
  0.9983790    -0.4562522     0.0000000E+00 0.0000000E+00-0.6258820     300000
   4.994419      8.759057     0.0000000E+00 0.0000000E+00  15.50599     210000
  -79.41506     -54.56878     0.0000000E+00 0.0000000E+00 -70.37659     120000
