  0.9999993852343     0.0000000000000E+00 0.1108844559495E-02 000000
  0.8034346567601E-04 0.0000000000000E+00-0.7245687838804E-01 100000
  0.1874938776286E-02 0.0000000000000E+00 -1.690893105581     010000
  0.0000000000000E+00 0.3526344528537E-01 0.0000000000000E+00 001000
  0.0000000000000E+00-0.1223192107812     0.0000000000000E+00 000100
  0.1107960379032E-07 0.0000000000000E+00-0.9991748631259E-05 000010
 -0.1128328143588E-02 0.0000000000000E+00  1.017570439343     000001
 -0.3863832901123E-02 0.0000000000000E+00  1.117224000374     200000
 -0.1255913311950     0.0000000000000E+00  2.772496105510     110000
  -1.433246777617     0.0000000000000E+00  3.322731040653     020000
  0.0000000000000E+00-0.3274190549582     0.0000000000000E+00 101000
  0.0000000000000E+00-0.5637054349132     0.0000000000000E+00 011000
 -0.8934142126203E-04 0.0000000000000E+00-0.4801519873933     002000
  0.0000000000000E+00  3.190212188588     0.0000000000000E+00 100100
  0.0000000000000E+00  4.711441389653     0.0000000000000E+00 010100
  0.1009412155312E-01 0.0000000000000E+00 -5.213281239718     001100
 -0.7460874963408E-06 0.0000000000000E+00 0.1994396112940E-04 100010
 -0.1688040387494E-04 0.0000000000000E+00-0.1317277386711E-04 010010
  0.0000000000000E+00-0.7052485443112E-06 0.0000000000000E+00 001010
  0.7598230557840E-01 0.0000000000000E+00 -2.031114883770     100001
   1.719118464966     0.0000000000000E+00  1.341529560955     010001
  0.0000000000000E+00 0.7182249502271E-01 0.0000000000000E+00 001001
 -0.1645030446989E-01 0.0000000000000E+00  8.088870576824     000200
  0.0000000000000E+00 0.7085508326482E-05 0.0000000000000E+00 000110
  0.4527493020856E-11 0.0000000000000E+00-0.8853594217067E-10 000020
  0.0000000000000E+00-0.7215959513236     0.0000000000000E+00 000101
  0.1016467883999E-04 0.0000000000000E+00 0.2379925869039E-05 000011
 -0.5175913757422     0.0000000000000E+00-0.1211878736115     000002
  0.1096424907724     0.0000000000000E+00 -25.87517694102     300000
   1.957186470030     0.0000000000000E+00  119.7867097457     210000
   3.870876815891     0.0000000000000E+00  954.3496827222     120000
   6.205475031492     0.0000000000000E+00 -527.0359657240     030000
  0.0000000000000E+00 0.9218850354204     0.0000000000000E+00 201000
  0.0000000000000E+00 -23.55668290636     0.0000000000000E+00 111000
  0.0000000000000E+00  36.77655395604     0.0000000000000E+00 021000
 -0.2164369495877E-01 0.0000000000000E+00 -1.443576060221     102000
 -0.7711040384290     0.0000000000000E+00 -18.85183711773     012000
  0.0000000000000E+00 0.4476483777923E-01 0.0000000000000E+00 003000
  0.0000000000000E+00 -54.09043615145     0.0000000000000E+00 200100
  0.0000000000000E+00 -39.17763865166     0.0000000000000E+00 110100
  0.0000000000000E+00  316.2648986590     0.0000000000000E+00 020100
 -0.3392089931604     0.0000000000000E+00 -172.3213802933     101100
  -7.491541509888     0.0000000000000E+00 -1405.676711365     011100
  0.0000000000000E+00 -14.35744194989     0.0000000000000E+00 002100
  0.1306963318847E-04 0.0000000000000E+00-0.4161165959248E-03 200010
  0.6375984882394E-04 0.0000000000000E+00-0.2962480333761E-02 110010
  0.5694138325592E-05 0.0000000000000E+00 0.4761295015523E-02 020010
  0.0000000000000E+00 0.9319720660706E-04 0.0000000000000E+00 101010
  0.0000000000000E+00-0.6044023490795E-04 0.0000000000000E+00 011010
 -0.4783611939753E-05 0.0000000000000E+00 0.9841779431775E-05 002010
  -1.331023996532     0.0000000000000E+00  42.37776327354     200001
  -6.493372302857     0.0000000000000E+00  301.7021876329     110001
