# number of rays:      62
# iteration   ray    X              A              Y              B
         2     16 -0.1491790E+00 -0.4918152E-01  0.0000000E+00  0.0000000E+00
         2     17 -0.1317274E-02 -0.1479463E-03 -0.3901243E-01 -0.1515362E-02
         2     18 -0.8428024E-01 -0.1338217E-01  0.0000000E+00  0.0000000E+00
         2     19 -0.1001500E-02 -0.1416486E-03 -0.3406592E-01 -0.1326268E-02
         2     20 -0.5049067E-01 -0.7919172E-02  0.0000000E+00  0.0000000E+00
         2     21 -0.7249658E-03 -0.1202394E-03 -0.2903678E-01 -0.1130600E-02
         2     22 -0.3361673E-01 -0.5737734E-02  0.0000000E+00  0.0000000E+00
         2     23 -0.4899853E-03 -0.9102359E-04 -0.2391676E-01 -0.9301525E-03
         2     24 -0.2316964E-01 -0.4196944E-02  0.0000000E+00  0.0000000E+00
         2     25 -0.2987885E-03 -0.6017031E-04 -0.1870860E-01 -0.7263326E-03
         2     26 -0.1546762E-01 -0.2877722E-02  0.0000000E+00  0.0000000E+00
         2     27 -0.1533897E-03 -0.3265506E-04 -0.1342351E-01 -0.5202257E-03
         2     28 -0.8980463E-02 -0.1682836E-02  0.0000000E+00  0.0000000E+00
         2     29 -0.5545413E-04 -0.1222543E-04 -0.8079073E-02 -0.3126659E-03
         2     30 -0.2966653E-02 -0.5572169E-03  0.0000000E+00  0.0000000E+00
         2     31 -0.6174794E-05 -0.1384473E-05 -0.2697272E-02 -0.1043068E-03
         2     32  0.2993996E-02  0.5674205E-03  0.0000000E+00  0.0000000E+00
         2     33 -0.6174794E-05 -0.1384473E-05  0.2697272E-02  0.1043068E-03
         2     34  0.9221408E-02  0.1785661E-02  0.0000000E+00  0.0000000E+00
         2     35 -0.5545413E-04 -0.1222543E-04  0.8079073E-02  0.3126659E-03
         2     36  0.1611960E-01  0.3225216E-02  0.0000000E+00  0.0000000E+00
         2     37 -0.1533897E-03 -0.3265506E-04  0.1342351E-01  0.5202257E-03
         2     38  0.2446130E-01  0.5063937E-02  0.0000000E+00  0.0000000E+00
         2     39 -0.2987885E-03 -0.6017031E-04  0.1870860E-01  0.7263326E-03
         2     40  0.3606697E-01  0.7591219E-02  0.0000000E+00  0.0000000E+00
         2     41 -0.4899853E-03 -0.9102359E-04  0.2391676E-01  0.9301525E-03
         2     42  0.5609720E-01  0.1146740E-01  0.0000000E+00  0.0000000E+00
         2     43 -0.7249658E-03 -0.1202394E-03  0.2903678E-01  0.1130600E-02
         2     44  0.1044515E+00  0.1930141E-01  0.0000000E+00  0.0000000E+00
         2     45 -0.1001500E-02 -0.1416486E-03  0.3406592E-01  0.1326268E-02
         2     46  0.3183452E+00  0.5610799E-01  0.0000000E+00  0.0000000E+00
         2     47 -0.1317274E-02 -0.1479463E-03  0.3901243E-01  0.1515362E-02
         2     48  0.3487166E+01  0.1702011E+01  0.0000000E+00  0.0000000E+00
         2     49 -0.1670016E-02 -0.1307801E-03  0.4389874E-01  0.1695630E-02
         2     50 -0.7382120E+05  0.1299985E+05  0.0000000E+00  0.0000000E+00
         2     51 -0.2057669E-02 -0.8087143E-04  0.4876581E-01  0.1864296E-02
         2     52 -0.1646664E+15 -0.4376108E+14  0.0000000E+00  0.0000000E+00
         2     53 -0.2478663E-02  0.1182495E-04  0.5367940E-01  0.2017986E-02
         2     54  0.6121396E+29  0.5818302E+28  0.0000000E+00  0.0000000E+00
         2     55 -0.2932459E-02  0.1579088E-03  0.5873951E-01  0.2152636E-02
         2     56  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2     57 -0.3420629E-02  0.3682342E-03  0.6409517E-01  0.2263358E-02
         2     58  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2     59 -0.3948980E-02  0.6534259E-03  0.6996807E-01  0.2344223E-02
         2     60  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2     61 -0.4531652E-02  0.1022982E-02  0.7669179E-01  0.2387859E-02

         3      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      3  0.9058740E-02 -0.7070178E-02  0.6555220E-01  0.3156564E-02
         3      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      5  0.7443928E-02 -0.5539919E-02  0.5774511E-01  0.3102669E-02
         3      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      7  0.6161324E-02 -0.4360072E-02  0.5128136E-01  0.2995533E-02
         3      8  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      9  0.5100692E-02 -0.3431904E-02  0.4571590E-01  0.2849311E-02
         3     10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     11  0.4199085E-02 -0.2690359E-02  0.4076726E-01  0.2673225E-02
         3     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     13  0.3418829E-02 -0.2091134E-02  0.3624726E-01  0.2473651E-02
         3     14  0.4322151E+13  0.8617838E+13  0.0000000E+00  0.0000000E+00
         3     15  0.2736784E-02 -0.1603212E-02  0.3202485E-01  0.2255225E-02
         3     16 -0.2234539E+02 -0.7110727E+01  0.0000000E+00  0.0000000E+00
         3     17  0.2138815E-02 -0.1204444E-02  0.2800653E-01  0.2021458E-02
         3     18  0.3638237E+00  0.9101924E-01  0.0000000E+00  0.0000000E+00
         3     19  0.1616763E-02 -0.8788478E-03  0.2412491E-01  0.1775112E-02
         3     20  0.7853036E-01  0.1618228E-01  0.0000000E+00  0.0000000E+00
         3     21  0.1166651E-02 -0.6148886E-03  0.2033178E-01  0.1518448E-02
         3     22  0.3614596E-01  0.9399457E-02  0.0000000E+00  0.0000000E+00
         3     23  0.7874447E-03 -0.4043125E-03  0.1659334E-01  0.1253388E-02
         3     24  0.2131435E-01  0.6471083E-02  0.0000000E+00  0.0000000E+00
         3     25  0.4800683E-03 -0.2413204E-03  0.1288670E-01  0.9816412E-03
         3     26  0.1318188E-01  0.4323987E-02  0.0000000E+00  0.0000000E+00
         3     27  0.2465367E-03 -0.1219546E-03  0.9197196E-02  0.7047816E-03
         3     28  0.7374993E-02  0.2477910E-02  0.0000000E+00  0.0000000E+00
         3     29  0.8917087E-04 -0.4363714E-04  0.5516032E-02  0.4243069E-03
         3     30  0.2405082E-02  0.7998547E-03  0.0000000E+00  0.0000000E+00
         3     31  0.9932199E-05 -0.4834225E-05  0.1838370E-02  0.1416748E-03
         3     32 -0.2440281E-02 -0.7854014E-03  0.0000000E+00  0.0000000E+00
         3     33  0.9932199E-05 -0.4834225E-05 -0.1838370E-02 -0.1416748E-03
         3     34 -0.7696814E-02 -0.2347780E-02  0.0000000E+00  0.0000000E+00
         3     35  0.8917087E-04 -0.4363714E-04 -0.5516032E-02 -0.4243069E-03
         3     36 -0.1414517E-01 -0.3953060E-02  0.0000000E+00  0.0000000E+00
         3     37  0.2465367E-03 -0.1219546E-03 -0.9197196E-02 -0.7047816E-03
         3     38 -0.2369237E-01 -0.5674357E-02  0.0000000E+00  0.0000000E+00
         3     39  0.4800683E-03 -0.2413204E-03 -0.1288670E-01 -0.9816412E-03
         3     40 -0.4269401E-01 -0.7942802E-02  0.0000000E+00  0.0000000E+00
         3     41  0.7874447E-03 -0.4043125E-03 -0.1659334E-01 -0.1253388E-02
         3     42 -0.9857905E-01 -0.1766652E-01  0.0000000E+00  0.0000000E+00
         3     43  0.1166651E-02 -0.6148886E-03 -0.2033178E-01 -0.1518448E-02
         3     44  0.1679215E+00 -0.3248331E+00  0.0000000E+00  0.0000000E+00
         3     45  0.1616763E-02 -0.8788478E-03 -0.2412491E-01 -0.1775112E-02
         3     46  0.8359294E+04 -0.1734292E+03  0.0000000E+00  0.0000000E+00
         3     47  0.2138815E-02 -0.1204444E-02 -0.2800653E-01 -0.2021458E-02
         3     48 -0.3870792E+15 -0.6120697E+14  0.0000000E+00  0.0000000E+00
         3     49  0.2736784E-02 -0.1603212E-02 -0.3202485E-01 -0.2255225E-02
         3     50  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     51  0.3418829E-02 -0.2091134E-02 -0.3624726E-01 -0.2473651E-02
         3     52  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     53  0.4199085E-02 -0.2690359E-02 -0.4076726E-01 -0.2673225E-02
         3     54  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     55  0.5100692E-02 -0.3431904E-02 -0.4571590E-01 -0.2849311E-02
         3     56  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     57  0.6161324E-02 -0.4360072E-02 -0.5128136E-01 -0.2995533E-02
         3     58  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     59  0.7443928E-02 -0.5539919E-02 -0.5774511E-01 -0.3102669E-02
         3     60  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3     61  0.9058740E-02 -0.7070178E-02 -0.6555220E-01 -0.3156564E-02

         4      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      3 -0.9454352E-02  0.3211873E-02 -0.3054940E-01 -0.4074079E-02
         4      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      5 -0.8535435E-02  0.1864581E-02 -0.2576049E-01 -0.4050684E-02
         4      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      7 -0.7585796E-02  0.1066069E-02 -0.2244910E-01 -0.3903241E-02
         4      8  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      9 -0.6617269E-02  0.5856966E-03 -0.1983117E-01 -0.3678764E-02
         4     10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     11 -0.5659540E-02  0.2975691E-03 -0.1758580E-01 -0.3407231E-02
         4     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     13 -0.4737337E-02  0.1286059E-03 -0.1556608E-01 -0.3107511E-02
         4     14  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     15 -0.3868675E-02  0.3432299E-04 -0.1369621E-01 -0.2791458E-02
         4     16  0.1191514E+21 -0.5125018E+21  0.0000000E+00  0.0000000E+00
         4     17 -0.3066647E-02 -0.1335001E-04 -0.1193152E-01 -0.2466497E-02
         4     18  0.4394637E+05  0.1714323E+05  0.0000000E+00  0.0000000E+00
         4     19 -0.2341314E-02 -0.3259194E-04 -0.1024214E-01 -0.2137237E-02
         4     20 -0.1494771E+00 -0.7147226E-01  0.0000000E+00  0.0000000E+00
         4     21 -0.1701068E-02 -0.3536605E-04 -0.8606219E-02 -0.1806469E-02
         4     22 -0.4119519E-01 -0.8850752E-02  0.0000000E+00  0.0000000E+00
         4     23 -0.1153416E-02 -0.2958723E-04 -0.7007114E-02 -0.1475800E-02
         4     24 -0.1752796E-01 -0.6519164E-02  0.0000000E+00  0.0000000E+00
         4     25 -0.7052676E-03 -0.2045812E-04 -0.5432179E-02 -0.1146042E-02
         4     26 -0.9524252E-02 -0.4720144E-02  0.0000000E+00  0.0000000E+00
         4     27 -0.3628496E-03 -0.1133018E-04 -0.3872143E-02 -0.8174687E-03
         4     28 -0.5106636E-02 -0.2859732E-02  0.0000000E+00  0.0000000E+00
         4     29 -0.1313769E-03 -0.4278366E-05 -0.2320550E-02 -0.4899814E-03
         4     30 -0.1662991E-02 -0.9614057E-03  0.0000000E+00  0.0000000E+00
         4     31 -0.1464009E-04 -0.4859732E-06 -0.7731077E-03 -0.1632393E-03
         4     32  0.1723393E-02  0.9731979E-03  0.0000000E+00  0.0000000E+00
         4     33 -0.1464009E-04 -0.4859732E-06  0.7731077E-03  0.1632393E-03
         4     34  0.5661775E-02  0.2977185E-02  0.0000000E+00  0.0000000E+00
         4     35 -0.1313769E-03 -0.4278366E-05  0.2320550E-02  0.4899814E-03
         4     36  0.1117181E-01  0.5120366E-02  0.0000000E+00  0.0000000E+00
         4     37 -0.3628496E-03 -0.1133018E-04  0.3872143E-02  0.8174687E-03
         4     38  0.2148947E-01  0.7648867E-02  0.0000000E+00  0.0000000E+00
         4     39 -0.7052676E-03 -0.2045812E-04  0.5432179E-02  0.1146042E-02
         4     40  0.5580899E-01  0.1295473E-01  0.0000000E+00  0.0000000E+00
         4     41 -0.1153416E-02 -0.2958723E-04  0.7007114E-02  0.1475800E-02
         4     42  0.5483274E+00  0.2491289E+00  0.0000000E+00  0.0000000E+00
         4     43 -0.1701068E-02 -0.3536605E-04  0.8606219E-02  0.1806469E-02
         4     44 -0.1360220E+08  0.1212966E+08  0.0000000E+00  0.0000000E+00
         4     45 -0.2341314E-02 -0.3259194E-04  0.1024214E-01  0.2137237E-02
         4     46  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     47 -0.3066647E-02 -0.1335001E-04  0.1193152E-01  0.2466497E-02
         4     48  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     49 -0.3868675E-02  0.3432299E-04  0.1369621E-01  0.2791458E-02
         4     50  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     51 -0.4737337E-02  0.1286059E-03  0.1556608E-01  0.3107511E-02
         4     52  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     53 -0.5659540E-02  0.2975691E-03  0.1758580E-01  0.3407231E-02
         4     54  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     55 -0.6617269E-02  0.5856966E-03  0.1983117E-01  0.3678764E-02
         4     56  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     57 -0.7585796E-02  0.1066069E-02  0.2244910E-01  0.3903241E-02
         4     58  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     59 -0.8535435E-02  0.1864581E-02  0.2576049E-01  0.4050684E-02
         4     60  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4     61 -0.9454352E-02  0.3211873E-02  0.3054940E-01  0.4074079E-02

         5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      2  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      3  0.9188761E-02 -0.4488200E-02  0.2168240E-01  0.3928368E-02
         5      4  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      5  0.6928344E-02 -0.2619426E-02  0.1326157E-01  0.3931351E-02
         5      6  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      7  0.5391621E-02 -0.1607486E-02  0.7692830E-02  0.3800381E-02
         5      8  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      9  0.4247589E-02 -0.1009663E-02  0.3789727E-02  0.3593463E-02
         5     10  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     11  0.3356694E-02 -0.6383093E-03  0.1033310E-02  0.3341387E-02
         5     12  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     13  0.2643162E-02 -0.4015483E-03 -0.8659865E-03  0.3061518E-02
         5     14  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     15  0.2060182E-02 -0.2492016E-03 -0.2101282E-02  0.2764029E-02
         5     16  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     17  0.1577194E-02 -0.1514642E-03 -0.2815520E-02  0.2455039E-02
         5     18  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5     19  0.1174079E-02 -0.8951598E-04 -0.3120168E-02  0.2138311E-02
