     I  COEFFICIENT            ORDER EXPONENTS
     1  0.1764781289121962E-03   0   0 0  0 0  0 0
     2  0.1397162108578622E-10   1   1 0  0 0  0 0
     3  -.4076476279507449E-10   1   0 1  0 0  0 0
     4  -.8113074232361474E-12   1   0 0  1 0  0 0
     5  -.3963738762014007E-11   1   0 0  0 1  0 0
     6  0.4748566470753378E-12   1   0 0  0 0  1 0
     7  0.4325780959260931E-10   1   0 0  0 0  0 1
     8  0.1395296583325946E-01   2   2 0  0 0  0 0
     9  -.1115007930873860       2   1 1  0 0  0 0
    10  0.3839123850656454       2   0 2  0 0  0 0
    11  -.6301344658763095E-10   2   1 0  1 0  0 0
    12  0.2888740247205959E-09   2   0 1  1 0  0 0
    13  0.9533333085609788E-01   2   0 0  2 0  0 0
    14  -.3815508617318470E-09   2   1 0  0 1  0 0
    15  0.1277607525750309E-08   2   0 1  0 1  0 0
    16   1.058423002968552       2   0 0  1 1  0 0
    17  0.6979131219598069E-07   2   1 0  0 0  1 0
    18  -.1072293121763990E-05   2   0 1  0 0  1 0
    19  -.4562822358592626E-15   2   0 0  1 0  1 0
    20  -.2542241130120611E-01   2   1 0  0 0  0 1
    21  0.1254732956524234       2   0 1  0 0  0 1
    22  0.3329451489855554E-10   2   0 0  1 0  0 1
    23   3.445892005161439       2   0 0  0 2  0 0
    24  -.3659222409046389E-14   2   0 0  0 1  1 0
    25  0.2999587551387298E-09   2   0 0  0 0  2 0
    26  0.2340841348585764E-09   2   0 0  0 1  0 1
    27  -.1547288240286036E-06   2   0 0  0 0  1 1
    28  0.1575777605202505E-01   2   0 0  0 0  0 2
    29  0.5084430475192381E-02   3   3 0  0 0  0 0
    30  -.1183455446579434       3   2 1  0 0  0 0
    31  0.7334051741065025       3   1 2  0 0  0 0
    32  -1.221233289211941       3   0 3  0 0  0 0
    33  -.2290504586948231E-09   3   2 0  1 0  0 0
    34  0.1102599562109432E-08   3   1 1  1 0  0 0
    35  -.2233749384178981E-08   3   0 2  1 0  0 0
    36  0.4906127247552745       3   1 0  2 0  0 0
    37  -2.431670461668034       3   0 1  2 0  0 0
    38  0.5391948691197895E-09   3   0 0  3 0  0 0
    39  -.6004388345072679E-09   3   2 0  0 1  0 0
    40  0.6939301926308127E-09   3   1 1  0 1  0 0
    41  -.1014973865625419E-08   3   0 2  0 1  0 0
    42   4.034515112566978       3   1 0  1 1  0 0
    43  -16.55825587153485       3   0 1  1 1  0 0
    44  0.8882456727171111E-08   3   0 0  2 1  0 0
    45  0.1462416314880648E-06   3   2 0  0 0  1 0
    46  -.7492417197380064E-05   3   1 1  0 0  1 0
    47  0.2701382900610536E-04   3   0 2  0 0  1 0
    48  -.4060171393329723E-14   3   1 0  1 0  1 0
    49  0.4221221772100752E-11   3   0 1  1 0  1 0
    50  0.2767682601786925E-05   3   0 0  2 0  1 0
    51  -.9280810954503396E-01   3   2 0  0 0  0 1
    52   1.808751015668193       3   1 1  0 0  0 1
    53  -4.882599090624750       3   0 2  0 0  0 1
    54  -.8705510527814742E-08   3   1 0  1 0  0 1
    55  0.3368468880063442E-07   3   0 1  1 0  0 1
    56  -.6288647079593207       3   0 0  2 0  0 1
    57   4.618806525596971       3   1 0  0 2  0 0
    58  -3.676035497753683       3   0 1  0 2  0 0
    59  0.5193437695706175E-07   3   0 0  1 2  0 0
    60  -.2868704190176532E-11   3   1 0  0 1  1 0
    61  0.3487518658930669E-10   3   0 1  0 1  1 0
    62  0.1988573343511999E-04   3   0 0  1 1  1 0
    63  -.3239267732357800E-10   3   1 0  0 0  2 0
    64  0.3104651801621756E-10   3   0 1  0 0  2 0
    65  -.4966577232067289E-07   3   1 0  0 1  0 1
    66  0.1100775442646069E-06   3   0 1  0 1  0 1
    67  -5.546124292151705       3   0 0  1 1  0 1
    68  -.3572043709514276E-05   3   1 0  0 0  1 1
    69  0.3317574802918333E-04   3   0 1  0 0  1 1
    70  0.4842170997920815E-12   3   0 0  1 0  1 1
    71  0.2823520404491751       3   1 0  0 0  0 2
    72  -1.444117842640307       3   0 1  0 0  0 2
    73  0.8207064329672726E-08   3   0 0  1 0  0 2
    74  0.1043482542328056E-06   3   0 0  0 3  0 0
    75  0.9811801912329332E-05   3   0 0  0 2  1 0
    76  -.1617396753294178E-12   3   0 0  0 0  3 0
    77  -8.003528379431813       3   0 0  0 2  0 1
    78  0.5380570742231587E-11   3   0 0  0 1  1 1
    79  -.1518177317775607E-10   3   0 0  0 0  2 1
    80  0.3939060989592234E-07   3   0 0  0 1  0 2
    81  0.1306942714115741E-05   3   0 0  0 0  1 2
    82  -.1456959195821011       3   0 0  0 0  0 3
    ----------------------------------------------
