     I  COEFFICIENT            ORDER EXPONENTS
     1  0.8215319671306979       0   0 0  0 0  0
     2  0.9922088145507158E-05   1   0 0  0 0  1
     3   13.65327778639975       2   0 0  0 0  2
     -------------------------------------------
