  0.9999993852317     0.0000000000000E+00 0.1108844559569E-02 000000
 -0.2641087631173E-03 0.0000000000000E+00 0.2381836105617     100000
  0.1646805402243E-02 0.0000000000000E+00 -1.485153510136     010000
  0.0000000000000E+00-0.4926946693042E-02 0.0000000000000E+00 001000
  0.0000000000000E+00 0.6087274608347E-02 0.0000000000000E+00 000100
  0.8058183660252E-08 0.0000000000000E+00-0.7267185140367E-05 000010
 -0.8206541011770E-03 0.0000000000000E+00 0.7400979601521     000001
 -0.2833245175424E-01 0.0000000000000E+00-0.3004633083187E-01 200000
  0.3555404722411     0.0000000000000E+00 -1.623846581694     110000
  -1.112767034999     0.0000000000000E+00  8.950326265367     020000
  0.0000000000000E+00-0.2012665742947     0.0000000000000E+00 101000
  0.0000000000000E+00 0.4865232158261     0.0000000000000E+00 011000
  0.2334607419335E-03 0.0000000000000E+00-0.2214900169260     002000
  0.0000000000000E+00-0.9825783387649     0.0000000000000E+00 100100
  0.0000000000000E+00  3.030041593274     0.0000000000000E+00 010100
  0.2842892846928E-02 0.0000000000000E+00 -2.536784256578     001100
  0.1719398825017E-05 0.0000000000000E+00 0.1039708903007E-04 100010
 -0.1087970724731E-04 0.0000000000000E+00 0.7828127736741E-04 010010
  0.0000000000000E+00-0.4369408952343E-05 0.0000000000000E+00 001010
 -0.1751054278240     0.0000000000000E+00 -1.058850742871     100001
   1.108001101562     0.0000000000000E+00 -7.972249581171     010001
  0.0000000000000E+00 0.4449853129006     0.0000000000000E+00 001001
  0.7659858431008E-02 0.0000000000000E+00 -6.924668666843     000200
  0.0000000000000E+00-0.5717702005686E-04 0.0000000000000E+00 000110
 -0.2627328021398E-10 0.0000000000000E+00-0.1174238281567E-09 000020
  0.0000000000000E+00  5.822969293081     0.0000000000000E+00 000101
  0.5351918083911E-05 0.0000000000000E+00 0.2391743484583E-04 000011
 -0.2725225503706     0.0000000000000E+00 -1.217888660054     000002
  0.7984380197070E-02 0.0000000000000E+00-0.7533198124501     300000
  0.3265141226789     0.0000000000000E+00  14.22820306862     210000
  -4.436769556195     0.0000000000000E+00 -97.03347892457     120000
   12.87125246441     0.0000000000000E+00  381.6553234785     030000
  0.0000000000000E+00-0.4887286921765     0.0000000000000E+00 201000
  0.0000000000000E+00  4.106451706785     0.0000000000000E+00 111000
  0.0000000000000E+00 0.6867483283563     0.0000000000000E+00 021000
  0.5130933375412E-01 0.0000000000000E+00 0.4098155115792     102000
 -0.3223299012027     0.0000000000000E+00 -3.806019096211     012000
  0.0000000000000E+00-0.3387740196278E-01 0.0000000000000E+00 003000
  0.0000000000000E+00 -3.939321234304     0.0000000000000E+00 200100
  0.0000000000000E+00  37.97593648715     0.0000000000000E+00 110100
  0.0000000000000E+00 -35.79551544213     0.0000000000000E+00 020100
  0.5994599469313     0.0000000000000E+00  1.033201343582     101100
  -3.718328191049     0.0000000000000E+00 -33.57149237588     011100
  0.0000000000000E+00 -1.438765218164     0.0000000000000E+00 002100
