  -20.48724099732     0.0000000000000E+00  12.17997985229     110001
   18.71335549403     0.0000000000000E+00 -88.24819228973     020001
  0.0000000000000E+00  6.430854528186     0.0000000000000E+00 101001
  0.0000000000000E+00  23.29146645799     0.0000000000000E+00 011001
  0.3785793459251E-01 0.0000000000000E+00-0.7497119211094     002001
  0.2595547879695     0.0000000000000E+00  164.9127892178     100200
  -5.462486766403     0.0000000000000E+00  25.92707615213     010200
  0.0000000000000E+00  9.385174450535     0.0000000000000E+00 001200
  0.0000000000000E+00-0.1187592195170E-02 0.0000000000000E+00 100110
  0.0000000000000E+00 0.1977002210928E-02 0.0000000000000E+00 010110
 -0.9929700140749E-05 0.0000000000000E+00 0.1928815179535E-04 001110
  0.1206264197126E-08 0.0000000000000E+00 0.9800338514253E-08 100020
 -0.6055016352194E-09 0.0000000000000E+00 0.7962600199710E-07 010020
  0.0000000000000E+00-0.2013586317995E-08 0.0000000000000E+00 001020
  0.0000000000000E+00  120.9456671288     0.0000000000000E+00 100101
  0.0000000000000E+00 -201.3400357193     0.0000000000000E+00 010101
   1.011251146167     0.0000000000000E+00 -1.964322277031     001101
 -0.2409046741284E-03 0.0000000000000E+00-0.1975423090752E-02 100011
  0.1002784553809E-03 0.0000000000000E+00-0.1624931260191E-01 010011
  0.0000000000000E+00 0.4115069455041E-03 0.0000000000000E+00 001011
   12.26699590236     0.0000000000000E+00  100.5896080181     100002
  -5.106234259397     0.0000000000000E+00  827.4237476978     010002
  0.0000000000000E+00 -20.95415580422     0.0000000000000E+00 001002
  0.0000000000000E+00  210.3578312009     0.0000000000000E+00 000300
 -0.3969827916519E-05 0.0000000000000E+00-0.1811625802476E-02 000210
  0.0000000000000E+00 0.3751175292138E-07 0.0000000000000E+00 000120
 -0.4466687624436E-08 0.0000000000000E+00 0.4028604555603E-05 000030
  0.4042916117179     0.0000000000000E+00  184.4979223207     000201
  0.0000000000000E+00-0.7684098019371E-02 0.0000000000000E+00 000111
 -0.1100642763756E-08 0.0000000000000E+00-0.8952329524112E-08 000021
  0.0000000000000E+00  391.2784087761     0.0000000000000E+00 000102
  0.1120593108983E-03 0.0000000000000E+00 0.9513500366927E-03 000012
  -3.804079700508     0.0000000000000E+00 -32.29550658497     000003
 ------------------------------------------------------------------------------
  0.0000000000000E+00  1.000000000000     0.0000000000000E+00 000000
 -0.3524961343139E-01 0.0000000000000E+00-0.1249365764091E-01 001000
  0.1239974652067     0.0000000000000E+00 -1.513447651134     000100
 -0.2067467008625E-01 0.0000000000000E+00 0.4955846845844E-01 101000
  0.5089213665505     0.0000000000000E+00 0.1340842030430E-01 011000
  0.0000000000000E+00-0.6993133420734E-03 0.0000000000000E+00 002000
  -5.579674171954     0.0000000000000E+00-0.4050799563085     100100
  -1.395108495213     0.0000000000000E+00  2.788096358189     010100
  0.0000000000000E+00-0.1453763409355E-01 0.0000000000000E+00 001100
 -0.7539672083109E-05 0.0000000000000E+00 0.2128653349716E-04 001010
  0.7678491859573     0.0000000000000E+00 -2.167843644189     001001
  0.0000000000000E+00 -1.152949572990     0.0000000000000E+00 000200
 -0.2216797485228E-03 0.0000000000000E+00-0.1520015563198E-03 000110
   22.57610433285     0.0000000000000E+00  15.48000168126     000101
 -0.1415832382699     0.0000000000000E+00 0.2271981053636     201000
  0.1128924420351     0.0000000000000E+00-0.8310578704347E-01 111000
  -1.783671396752     0.0000000000000E+00  3.078302059972     021000
  0.0000000000000E+00-0.1096075931229E-03 0.0000000000000E+00 102000
  0.0000000000000E+00 0.1810680166548E-01 0.0000000000000E+00 012000
 -0.1753352128783E-01 0.0000000000000E+00 0.4671896246582E-01 003000
  -5.823900805176     0.0000000000000E+00 -1.629563378256     200100
   5.399434282711     0.0000000000000E+00 -20.82080432490     110100
   17.44230375511     0.0000000000000E+00 -7.724248282403     020100
  0.0000000000000E+00-0.1241745334508     0.0000000000000E+00 101100
  0.0000000000000E+00-0.5715553050158E-01 0.0000000000000E+00 011100
 -0.5527026990853     0.0000000000000E+00-0.1524795889302     002100
  0.6660921988215E-04 0.0000000000000E+00 0.4001502128250E-05 101010
  0.2629590701245E-03 0.0000000000000E+00 0.1334570750543E-04 011010
  0.0000000000000E+00 0.1793697224929E-09 0.0000000000000E+00 002010
  -6.783556740942     0.0000000000000E+00-0.4075171142229     101001
  -26.78003759811     0.0000000000000E+00 -1.359139670528     011001
  0.0000000000000E+00-0.1790934405099E-04 0.0000000000000E+00 002001
  0.0000000000000E+00 0.7879814702676E-01 0.0000000000000E+00 100200
  0.0000000000000E+00  4.392627794305     0.0000000000000E+00 010200
  -9.954004011802     0.0000000000000E+00  30.95300522043     001200
  0.1349244306811E-02 0.0000000000000E+00 0.2326461377881E-03 100110
 -0.2358495150171E-02 0.0000000000000E+00 0.4107163334534E-03 010110
  0.0000000000000E+00 0.2343775942057E-04 0.0000000000000E+00 001110
  0.2228522150643E-08 0.0000000000000E+00 0.2358249088352E-08 001020
  -137.4084933971     0.0000000000000E+00 -23.69293234792     100101
   240.1916875778     0.0000000000000E+00 -41.82779347875     010101
  0.0000000000000E+00 -2.386928431732     0.0000000000000E+00 001101
 -0.4548777750270E-03 0.0000000000000E+00-0.4797833980139E-03 001011
   23.16262158036     0.0000000000000E+00  24.43083257323     001002
  -215.0414656700     0.0000000000000E+00 -173.8245739632     000300
  0.0000000000000E+00-0.2025586592253E-03 0.0000000000000E+00 000210
 -0.3871023882882E-07 0.0000000000000E+00 0.1291422621231E-06 000120
  0.0000000000000E+00  20.62879246989     0.0000000000000E+00 000201
  0.7908707836479E-02 0.0000000000000E+00-0.2630839360302E-01 000111
  -402.7156628193     0.0000000000000E+00  1339.637566106     000102
 ------------------------------------------------------------------------------
 -0.1108844559495E-02 0.0000000000000E+00 0.9999993852343     000000
  0.7245687838804E-01 0.0000000000000E+00 0.8034346567601E-04 100000
   1.690893105581     0.0000000000000E+00 0.1874938776286E-02 010000
  0.0000000000000E+00 0.1245456361821E-01 0.0000000000000E+00 001000
  0.0000000000000E+00  1.513584214629     0.0000000000000E+00 000100
  0.9991748631259E-05 0.0000000000000E+00 0.1107960379032E-07 000010
  -1.017570439343     0.0000000000000E+00-0.1128328143588E-02 000001
  0.4230414171994E-01 0.0000000000000E+00-0.2578095637723E-02 200000
  -1.091995637861     0.0000000000000E+00-0.1237279162441     110000
   1.035647409123     0.0000000000000E+00 -1.428414010403     020000
  0.0000000000000E+00-0.4702628224963E-01 0.0000000000000E+00 101000
  0.0000000000000E+00 0.4678265578304E-01 0.0000000000000E+00 011000
  0.9861182413584E-02 0.0000000000000E+00-0.6662357938660E-04 002000
  0.0000000000000E+00 0.3900298423834     0.0000000000000E+00 100100
  0.0000000000000E+00 -2.996470439961     0.0000000000000E+00 010100
  0.3007220645417     0.0000000000000E+00-0.1851758824832E-01 001100
 -0.1168093326341E-03 0.0000000000000E+00-0.8534961072244E-06 100010
  0.1020105681106E-03 0.0000000000000E+00-0.1678189650869E-04 010010
  0.0000000000000E+00-0.2094252538865E-04 0.0000000000000E+00 001010
   11.89598862457     0.0000000000000E+00 0.8692092388871E-01 100001
  -10.38886631314     0.0000000000000E+00  1.709086368575     010001
  0.0000000000000E+00  2.132810675279     0.0000000000000E+00 001001
   3.315493683067     0.0000000000000E+00 -1.141792913422     000200
  0.0000000000000E+00 0.1505334656052E-03 0.0000000000000E+00 000110
 -0.2997613979677E-09 0.0000000000000E+00-0.1269897313459E-10 000020
  0.0000000000000E+00 -15.33049028467     0.0000000000000E+00 000101
  0.7409596686229E-04 0.0000000000000E+00 0.1024947876989E-04 000011
  -3.773005804279     0.0000000000000E+00-0.5219094338791     000002
  0.2366383434656     0.0000000000000E+00-0.2802625455893E-02 300000
  -4.897070847906     0.0000000000000E+00 0.2175499036949E-02 210000
  -63.84143357872     0.0000000000000E+00  1.700965680961     120000
   34.93642889920     0.0000000000000E+00 -1.709752857364     030000
  0.0000000000000E+00-0.2244019243361     0.0000000000000E+00 201000
  0.0000000000000E+00 0.4118248497223E-01 0.0000000000000E+00 111000
  0.0000000000000E+00 -3.922174696622     0.0000000000000E+00 021000
 -0.2437833416265     0.0000000000000E+00-0.3991313993228E-03 102000
  0.5620836529264     0.0000000000000E+00-0.1663348481126E-01 012000
  0.0000000000000E+00-0.4638289555544E-01 0.0000000000000E+00 003000
  0.0000000000000E+00  2.018275474894     0.0000000000000E+00 200100
  0.0000000000000E+00  30.31118091511     0.0000000000000E+00 110100
  0.0000000000000E+00  7.807088679071     0.0000000000000E+00 020100
  -1.054755761148     0.0000000000000E+00 0.4336315928559E-01 101100
   25.31975150128     0.0000000000000E+00-0.5138685503939     011100
  0.0000000000000E+00 0.1621515545347     0.0000000000000E+00 002100
  0.5758714387261E-04 0.0000000000000E+00 0.8104920439777E-05 200010
  0.1195979206967E-03 0.0000000000000E+00 0.2011687327677E-03 110010
 -0.8665284625825E-03 0.0000000000000E+00-0.1837505613975E-03 020010
  0.0000000000000E+00-0.7305176246036E-05 0.0000000000000E+00 101010
  0.0000000000000E+00-0.2044241527966E-05 0.0000000000000E+00 011010
 -0.6710272300481E-05 0.0000000000000E+00 0.1548536048763E-06 002010
  -5.864738001039     0.0000000000000E+00-0.8254122400152     200001
  -12.17997985229     0.0000000000000E+00 -20.48724099732     110001
   88.24819228973     0.0000000000000E+00  18.71335549403     020001
  0.0000000000000E+00 0.7439661164640     0.0000000000000E+00 101001
  0.0000000000000E+00 0.2081853015952     0.0000000000000E+00 011001
  0.6833827753503     0.0000000000000E+00-0.1577109811999E-01 002001
  -173.2261067540     0.0000000000000E+00 -1.022563051773     100200
  -26.45585985059     0.0000000000000E+00 -1.097930378597     010200
  0.0000000000000E+00 -30.89036969048     0.0000000000000E+00 001200
  0.0000000000000E+00-0.1461279426434E-03 0.0000000000000E+00 100110
  0.0000000000000E+00-0.6234842208745E-04 0.0000000000000E+00 010110
 -0.4119283199246E-04 0.0000000000000E+00 0.2677326684061E-04 001110
 -0.9800338514253E-08 0.0000000000000E+00 0.1206264197126E-08 100020
 -0.7962600199710E-07 0.0000000000000E+00-0.6055016352194E-09 010020
  0.0000000000000E+00-0.2295170070464E-08 0.0000000000000E+00 001020
  0.0000000000000E+00  14.88182462893     0.0000000000000E+00 100101
  0.0000000000000E+00  6.349630352803     0.0000000000000E+00 010101
   4.195119386572     0.0000000000000E+00 -2.726618955358     001101
  0.1975423090752E-02 0.0000000000000E+00-0.2409046741284E-03 100011
  0.1624931260191E-01 0.0000000000000E+00 0.1002784553809E-03 010011
  0.0000000000000E+00 0.4667223375033E-03 0.0000000000000E+00 001011
  -100.5896080181     0.0000000000000E+00  12.26699590236     100002
  -827.4237476978     0.0000000000000E+00 -5.106234259397     010002
  0.0000000000000E+00 -23.76575676633     0.0000000000000E+00 001002
  0.0000000000000E+00  173.1919492013     0.0000000000000E+00 000300
  0.1506055978945E-02 0.0000000000000E+00-0.2592901925111E-03 000210
  0.0000000000000E+00-0.1269815562689E-06 0.0000000000000E+00 000120
 -0.4028604555603E-05 0.0000000000000E+00-0.4466687624436E-08 000030
  -153.3783623974     0.0000000000000E+00  26.40639161456     000201
  0.0000000000000E+00 0.2587197876119E-01 0.0000000000000E+00 000111
  0.8952329524112E-08 0.0000000000000E+00-0.1100642763756E-08 000021
  0.0000000000000E+00 -1317.415088131     0.0000000000000E+00 000102
 -0.9513500366927E-03 0.0000000000000E+00 0.1120593108983E-03 000012
   32.29550658497     0.0000000000000E+00 -3.804079700508     000003
 ------------------------------------------------------------------------------
